,distance,length1,length2,length3,length4,length5,length6,length7,length8,length9,length10,length11,length12,length13,yaw_rad,yaw_deg,abs_error_1,perc_error_1,abs_error_2,perc_error_2,abs_error_3,perc_error_3,abs_error_4,perc_error_4,abs_error_5,perc_error_5,abs_error_6,perc_error_6,abs_error_7,perc_error_7,abs_error_8,perc_error_8,abs_error_9,perc_error_9,abs_error_10,perc_error_10,abs_error_11,perc_error_11,abs_error_12,perc_error_12,abs_error_13,perc_error_13
48,2.661586271858224,0.0330020569381559,0.0665185942191913,0.1005780876786673,0.1344000264200987,0.1696210724029957,0.2049197453217351,0.2406953000463012,0.2767355238872352,0.3134420158164323,0.3505486345071781,0.3882378196960024,0.4263816748957172,0.4650342573833168,0.4524194542305047,25.92172529702004,0.008297943061844101,0.20091871820445764,0.016081405780808702,0.19469014262480266,0.02332191232133271,0.18823173786386366,0.030799973579901302,0.18644051803814346,0.03687892759700431,0.17859044841164315,0.04288025467826492,0.17304380418993107,0.04840469995369881,0.16743237618021034,0.053664476112764814,0.1624227485253172,0.05825798418356776,0.15673388265689467,0.06245136549282193,0.1512139600310458,0.06606218030399763,0.14541532094210352,0.06921832510428283,0.13966570844286283,0.07186574261668327,0.13385312463528268
49,1.024365929529359,0.0311693740614515,0.063454161700323,0.0967431367702178,0.1312010508344395,0.1668212420964953,0.2037606671026534,0.2419618396651771,0.2816925739050013,0.3226575723524895,0.3654021451337618,0.4095429116367856,0.4557626427397541,0.5035654059262239,0.4498224821213837,25.77292975565422,0.010130625938548504,0.24529360626025432,0.019145838299677004,0.23178980992345039,0.02715686322978221,0.21918372259711225,0.03399894916556051,0.20580477703123795,0.039678757903504724,0.1921489486852529,0.04403933289734663,0.1777212788432067,0.04713816033482293,0.16305140205749888,0.04870742609499873,0.14741957050544408,0.049042427647510545,0.13194088686443514,0.04759785486623824,0.11524904325965675,0.04475708836321446,0.09851879454812779,0.039837357260245954,0.08038207679629933,0.03333459407377615,0.06208715603236384
50,0.7545476071200691,0.0313249365561262,0.0635738096826193,0.0970057746424858,0.1315140427403526,0.1674362297958212,0.2045678837176062,0.2430757721898074,0.282982959690457,0.3242766092085913,0.3673057188756163,0.4119215284811455,0.4583361080396371,0.506634616207157,0.3381985672010742,19.377350537993102,0.009975063443873805,0.24152695990009213,0.019026190317380703,0.2303412871353596,0.026894225357514207,0.217063965758791,0.0336859572596474,0.20391015290343462,0.03906377020417881,0.18917080002023637,0.04323211628239382,0.17446374609521315,0.046024227810192636,0.1591982975101786,0.047417040309543024,0.14351404452040867,0.047423390791408726,0.127585124539706,0.04569428112438373,0.11063990587017851,0.042378471518854544,0.09328301016697015,0.03726389196036295,0.07518945109032071,0.030265383792843048,0.05637061611630294
51,0.7426460112339971,0.0324227983662343,0.0659024345552205,0.1003735224771223,0.1359748465503731,0.1728726377972645,0.2111205530920056,0.250574667261677,0.2914804443536864,0.3337772800971491,0.3777294308087812,0.4232865178922538,0.4705694308355279,0.5195690446996865,0.3123388615166411,17.895698542824626,0.008877201633765701,0.2149443494858523,0.016697565444779502,0.20214970272130148,0.023526477522877703,0.18988278872379097,0.029225153449626923,0.1769077085328506,0.03362736220273552,0.16284436902051097,0.036679446907994434,0.1480203668603488,0.03852533273832304,0.13325953904643043,0.03891955564631361,0.11779526527334626,0.037922719902850954,0.10202507372303188,0.03527056919121885,0.08540089392546936,0.031013482107746237,0.06826652456030428,0.02503056916447216,0.05050558749893495,0.01733095530031359,0.03227967088901767
52,1.5017807053378336,0.038650112875306,0.0774574669706984,0.1171487817353625,0.1570216453078106,0.1976409308632015,0.2382909436611697,0.2796111652026174,0.321630838789798,0.3638745873658937,0.4068855330894674,0.4504419559203789,0.4945267905449028,0.5389062841024459,0.2200279081467772,12.606670511902475,0.0026498871246940017,0.064161915852155,0.0051425330293016075,0.06225826911987418,0.00675121826463751,0.05448925153056908,0.008178354692189416,0.0495057790084105,0.008859069136798514,0.042901061195150185,0.009509056338830313,0.03837391581448875,0.009488834797382606,0.0328219813122885,0.008769161210202048,0.02654104482506673,0.007825412634106355,0.021053033721028663,0.006114466910532634,0.014805004625987007,0.003858044079621148,0.008492282807882782,0.001073209455097257,0.0021654750909952726,0.0020062841024458544,0.0037367928896365325
53,1.980851271052707,0.0379319025732751,0.07613084632616,0.1147839228397761,0.1536943869042053,0.1930642785984936,0.2324495309979966,0.2724842093347265,0.312839015831242,0.3538404824870371,0.394706979179007,0.4361450132461665,0.478118204070902,0.5205131973078067,0.2195200660983428,12.577573305867906,0.003368097426724906,0.08155199580447714,0.006469153673840003,0.07831905174140438,0.009116077160223904,0.07357608684603635,0.011505613095794703,0.06964656837648125,0.013435721401506423,0.06506402615741609,0.01535046900200343,0.06194700969331489,0.016615790665273522,0.05747419808119516,0.01756098416875801,0.05315067847687048,0.01785951751296294,0.04804820423180775,0.018293020820993044,0.04429302862225919,0.018154986753833535,0.0399625506357771,0.017481795929098043,0.03527400308534714,0.016386802692193392,0.03052114489140136
54,2.0551172373526394,0.0381216629374414,0.0763396849633825,0.1148594154513392,0.153466168206255,0.1926444315600556,0.2319652745799112,0.2715975436402298,0.3117301162396464,0.3518920236755343,0.3924331870634554,0.4335046068671424,0.4747658533026233,0.5165453264429019,0.2038194617677835,11.677994941922035,0.0031783370625586005,0.07695731386340436,0.006260315036617503,0.07579073894210052,0.009040584548660816,0.07296678408927211,0.011733831793745014,0.07102803749240323,0.013855568439944427,0.06709718372854444,0.01583472542008882,0.06390123252658926,0.017502456359770213,0.06054118422611626,0.01866988376035361,0.056506912107607776,0.019807976324465737,0.05329022417128258,0.02056681293654461,0.04979857853884893,0.020795393132857665,0.045774583167197146,0.020834146697376765,0.0420382298171444,0.02035467355709819,0.03791147989774295
55,2.709249678174452,0.0371925102935838,0.075100960933536,0.1128602743088067,0.1505331795854536,0.1891325603812481,0.227608054165798,0.2663681898162305,0.3056224040356421,0.3451636752993117,0.3848402256505388,0.425019802370148,0.4654790742047504,0.5060418495270796,0.253625435166748,14.531667012223547,0.004107489706416202,0.09945495657182087,0.007499039066464,0.0907873978990799,0.011039725691193311,0.08910190226951824,0.014666820414546422,0.0887822058991914,0.017367439618751923,0.08410382381962189,0.02019194583420203,0.08148485001695734,0.02273181018376952,0.0786295751773418,0.024777595964357912,0.07499272386306874,0.02653632470068834,0.07139178020093714,0.02815977434946121,0.06818347300111673,0.02928019762985201,0.06445123845443981,0.030120925795249665,0.06077668643109294,0.030858150472920398,0.05747467027923337
56,3.4235019298683445,0.036662708777859,0.0738175369506922,0.1107637349048183,0.147956544105207,0.1854713474807549,0.2227618543542507,0.2606599105889611,0.2986599849621869,0.337422318128166,0.3758180552080037,0.4146526412635783,0.4539258924452977,0.4934188806591916,0.2858060490123025,16.375480367714086,0.004637291222141002,0.11228308043924942,0.008782463049307812,0.10632521851462241,0.013136265095181704,0.10602312425489671,0.01724345589479301,0.10437927297090198,0.021028652519245128,0.1018336683740684,0.025038145645749327,0.10104174998284635,0.028440089411038927,0.09837457423396377,0.03174001503781315,0.09606542081662575,0.034277681871834054,0.0922186760070865,0.037181944791996324,0.09002892201451894,0.03964735873642172,0.08727131573062231,0.041674107554702355,0.08408819119189337,0.04348111934080845,0.08098550817807496
57,3.509352983118792,0.0370679748616274,0.0741655379404982,0.1113990065799566,0.1490941786188981,0.1870969644641792,0.2249086707332632,0.2633561655991109,0.3024806275678855,0.3415611406687548,0.3805982137436715,0.4201793330958993,0.4598989328432248,0.4998178855599768,0.3160046776431542,18.10573433534482,0.004232025138372605,0.10247034233347713,0.00843446205950181,0.10211213147096622,0.012500993420043405,0.10089583067024539,0.01610582138110192,0.09749286550303825,0.019403035535820817,0.0939614311662025,0.022891329266736815,0.09237824562847786,0.02574383440088912,0.08904819924209312,0.02791937243211451,0.08450173254271945,0.030138859331245216,0.08108382924736404,0.03240178625632856,0.07845468827198197,0.03412066690410076,0.07510602444222046,0.035701067156775235,0.07203605156734308,0.03708211444002324,0.06906707848765736
58,3.4208690200114398,0.036004016894453,0.0722049322363685,0.1086361740288687,0.1452372127168049,0.1817848106897134,0.2187423810644501,0.2559842215059936,0.2934920163069245,0.3310051386456204,0.369289486373654,0.4075867304172426,0.4455555409430354,0.4842671204581736,0.2945286176774673,16.87524673874109,0.005295983105547006,0.12823203645392264,0.010395067763631513,0.12584827801006673,0.015263825971131309,0.12319472131663686,0.019962787283195116,0.12084011672636268,0.024715189310286628,0.11968614678104904,0.029057618935549923,0.11726238472780436,0.03311577849400643,0.11454783290905025,0.03690798369307552,0.11170697243666924,0.04069486135437961,0.10948308139461825,0.04371051362634604,0.10583659473691534,0.046713269582757455,0.1028247184300186,0.05004445905696464,0.1009775202925033,0.05263287954182644,0.09803106638447837
